ORDER	LATENCY	ABS
1503	8532	12795595
1504	7703	12803298
1505	7934	12811232
1506	8928	12820160
1507	8406	12828566
1508	8620	12837186
1509	8151	12845337
1510	8938	12854275
1511	8118	12862393
1512	7758	12870151
1513	6930	12877081
1514	7478	12884559
1515	7028	12891587
1516	6715	12898302
1517	7243	12905545
1518	7036	12912581
1519	7217	12919798
1520	7444	12927242
1521	7531	12934773
1522	6754	12941527
1523	6510	12948037
1524	7237	12955274
1525	7118	12962392
1526	6776	12969168
1527	6553	12975721
1528	7014	12982735
1529	6620	12989355
1530	6888	12996243
1531	7840	13004083
1532	7789	13011872
1533	6910	13018782
1534	6892	13025674
1535	7327	13033001
1536	7108	13040109
1537	6663	13046772
1538	6949	13053721
1539	6881	13060602
1540	7054	13067656
1541	6751	13074407
1542	6718	13081125
1543	7005	13088130
1544	6636	13094766
1545	6934	13101700
1546	7257	13108957
1547	7408	13116365
1548	9804	13126169
1549	7852	13134021
1550	6995	13141016
1551	10517	13151533
1552	7112	13158645
1553	6948	13165593
1554	6818	13172411
1555	7517	13179928
1556	6666	13186594
1557	6504	13193098
1558	6377	13199475
1559	6700	13206175
1560	8413	13214588
1561	7758	13222346
1562	7528	13229874
1563	7102	13236976
1564	6939	13243915
1565	6771	13250686
1566	7028	13257714
1567	7154	13264868
1568	7515	13272383
1569	7548	13279931
1570	7562	13287493
1571	6929	13294422
1572	6729	13301151
1573	7263	13308414
1574	6467	13314881
1575	6952	13321833
1576	7025	13328858
1577	6756	13335614
1578	13205	13348819
1579	8523	13357342
1580	6902	13364244
1581	7016	13371260
1582	8663	13379923
1583	7041	13386964
1584	8260	13395224
1585	14204	13409428
1586	10592	13420020
1587	9480	13429500
1588	7902	13437402
1589	8263	13445665
1590	10879	13456544
1591	8944	13465488
1592	10594	13476082
1593	12112	13488194
1594	8275	13496469
1595	8408	13504877
1596	7298	13512175
1597	6914	13519089
1598	7469	13526558
1599	7134	13533692
1600	6986	13540678
1601	6765	13547443
1602	6790	13554233
1603	6724	13560957
1604	7395	13568352
1605	7397	13575749
1606	6895	13582644
1607	7596	13590240
1608	8648	13598888
1609	8302	13607190
1610	16485	13623675
1611	7248	13630923
1612	14145	13645068
1613	7281	13652349
1614	6974	13659323
1615	6907	13666230
1616	7147	13673377
1617	6618	13679995
1618	7295	13687290
1619	6489	13693779
1620	6939	13700718
1621	6429	13707147
1622	6468	13713615
1623	6618	13720233
1624	6637	13726870
1625	7065	13733935
1626	7236	13741171
1627	6679	13747850
1628	7361	13755211
1629	11443	13766654
1630	7886	13774540
1631	15851	13790391
1632	10462	13800853
1633	7356	13808209
1634	6768	13814977
1635	7293	13822270
1636	7379	13829649
1637	6587	13836236
1638	6922	13843158
1639	6661	13849819
1640	8578	13858397
1641	6543	13864940
1642	6453	13871393
1643	6369	13877762
1644	6672	13884434
1645	7120	13891554
1646	6654	13898208
1647	7147	13905355
1648	6647	13912002
1649	6242	13918244
1650	6495	13924739
1651	6462	13931201
1652	6451	13937652
1653	6827	13944479
1654	6930	13951409
1655	6726	13958135
1656	7089	13965224
1657	6691	13971915
1658	7194	13979109
1659	6557	13985666
1660	6653	13992319
1661	5990	13998309
1662	6349	14004658
1663	8211	14012869
1664	8024	14020893
1665	8055	14028948
1666	8190	14037138
1667	8926	14046064
1668	7944	14054008
1669	7102	14061110
1670	6770	14067880
1671	7035	14074915
1672	6634	14081549
1673	7070	14088619
1674	6945	14095564
1675	7145	14102709
1676	11170	14113879
1677	6879	14120758
1678	6813	14127571
1679	7461	14135032
1680	15775	14150807
1681	9025	14159832
1682	13247	14173079
1683	12616	14185695
1684	10999	14196694
1685	8735	14205429
1686	7812	14213241
1687	8413	14221654
1688	8194	14229848
1689	8350	14238198
1690	7579	14245777
1691	8735	14254512
1692	9688	14264200
1693	9610	14273810
1694	8654	14282464
1695	9497	14291961
1696	9218	14301179
1697	8072	14309251
1698	8596	14317847
1699	8486	14326333
1700	8121	14334454
1701	8588	14343042
1702	7828	14350870
1703	7939	14358809
1704	8572	14367381
1705	8142	14375523
1706	8194	14383717
1707	7420	14391137
1708	8233	14399370
1709	8631	14408001
1710	8085	14416086
1711	8658	14424744
1712	7340	14432084
1713	7748	14439832
1714	7275	14447107
1715	7173	14454280
1716	6763	14461043
1717	6566	14467609
1718	6831	14474440
1719	7089	14481529
1720	6877	14488406
1721	6766	14495172
1722	7033	14502205
1723	6568	14508773
1724	6527	14515300
1725	6662	14521962
1726	6936	14528898
1727	6593	14535491
1728	7509	14543000
1729	7402	14550402
1730	6699	14557101
1731	6417	14563518
1732	6901	14570419
1733	7175	14577594
1734	6624	14584218
1735	6602	14590820
1736	6416	14597236
1737	6349	14603585
1738	6421	14610006
1739	6968	14616974
1740	6833	14623807
1741	7244	14631051
1742	7432	14638483
1743	6693	14645176
1744	6630	14651806
1745	6486	14658292
1746	7228	14665520
1747	6323	14671843
1748	6448	14678291
1749	7560	14685851
1750	7476	14693327
1751	6981	14700308
1752	6808	14707116
1753	6821	14713937
1754	8187	14722124
1755	7562	14729686
1756	6854	14736540
1757	6445	14742985
1758	6597	14749582
1759	6787	14756369
1760	6969	14763338
1761	6742	14770080
1762	7153	14777233
1763	6783	14784016
1764	6654	14790670
1765	6923	14797593
1766	6353	14803946
1767	7092	14811038
1768	7232	14818270
1769	7774	14826044
1770	6635	14832679
1771	7624	14840303
1772	7800	14848103
1773	7590	14855693
1774	7835	14863528
1775	8069	14871597
1776	8088	14879685
1777	8025	14887710
1778	7956	14895666
1779	7880	14903546
1780	7721	14911267
1781	8354	14919621
1782	7654	14927275
1783	9621	14936896
1784	8184	14945080
1785	7079	14952159
1786	10596	14962755
1787	10066	14972821
1788	19237	14992058
1789	12521	15004579
1790	10612	15015191
1791	7730	15022921
1792	7367	15030288
1793	6566	15036854
1794	6617	15043471
1795	6591	15050062
1796	7358	15057420
1797	6473	15063893
1798	6597	15070490
1799	7097	15077587


--------------
Stats:
	Total: 1799
	Mean: 8414.098704503393
	StdDev: 2491.6693665546236
	Max: 12158
	Percentile (25, 50, 75, 95, 99): (7070, 7886, 8705, 10649, 11638)
--------------

