ORDER	LATENCY	ABS
1409	3752	7549646
1410	3840	7553486
1411	3715	7557201
1412	3703	7560904
1413	4182	7565086
1414	3830	7568916
1415	4211	7573127
1416	3682	7576809
1417	3573	7580382
1418	3614	7583996
1419	4432	7588428
1420	4796	7593224
1421	4233	7597457
1422	4098	7601555
1423	3675	7605230
1424	3727	7608957
1425	4017	7612974
1426	4237	7617211
1427	4337	7621548
1428	3754	7625302
1429	4626	7629928
1430	4291	7634219
1431	3676	7637895
1432	3620	7641515
1433	3715	7645230
1434	3768	7648998
1435	4049	7653047
1436	3904	7656951
1437	3737	7660688
1438	4052	7664740
1439	4132	7668872
1440	4140	7673012
1441	3817	7676829
1442	3795	7680624
1443	3958	7684582
1444	4288	7688870
1445	3841	7692711
1446	3526	7696237
1447	4875	7701112
1448	4226	7705338
1449	3648	7708986
1450	3702	7712688
1451	3649	7716337
1452	3688	7720025
1453	3774	7723799
1454	3660	7727459
1455	3591	7731050
1456	3702	7734752
1457	4036	7738788
1458	4094	7742882
1459	4476	7747358
1460	3851	7751209
1461	3928	7755137
1462	4147	7759284
1463	3831	7763115
1464	3695	7766810
1465	3602	7770412
1466	3505	7773917
1467	3720	7777637
1468	3751	7781388
1469	3883	7785271
1470	3933	7789204
1471	3868	7793072
1472	3879	7796951
1473	4180	7801131
1474	3877	7805008
1475	3775	7808783
1476	3580	7812363
1477	3709	7816072
1478	3670	7819742
1479	3700	7823442
1480	3538	7826980
1481	3586	7830566
1482	3509	7834075
1483	3604	7837679
1484	3509	7841188
1485	3578	7844766
1486	3508	7848274
1487	3521	7851795
1488	3673	7855468
1489	3542	7859010
1490	3504	7862514
1491	3818	7866332
1492	3639	7869971
1493	3537	7873508
1494	3499	7877007
1495	3510	7880517
1496	3591	7884108
1497	3697	7887805
1498	3620	7891425
1499	3929	7895354
1500	3721	7899075
1501	3975	7903050
1502	4214	7907264
