ORDER	LATENCY	ABS
1320	5735	34313564
1321	4737	34318301
1322	3324	34321625
1323	4510	34326135
1324	3208	34329343
1325	2902	34332245
1326	5373	34337618
1327	3654	34341272
1328	3072	34344344
1329	4747	34349091
1330	2906	34351997
1331	2005	34354002
1332	2726	34356728
1333	2975	34359703
1334	2513	34362216
1335	2078	34364294
1336	2839	34367133
1337	2984	34370117
1338	2075	34372192
1339	2561	34374753
1340	5411	34380164
1341	4443	34384607
1342	7631	34392238
1343	5825	34398063
1344	3972	34402035
1345	3511	34405546
1346	4229	34409775
1347	5642	34415417
1348	4714	34420131
1349	3951	34424082
1350	4931	34429013
1351	3314	34432327
1352	3936	34436263
1353	5294	34441557
1354	8966	34450523
1355	7122	34457645
1356	5265	34462910
1357	11963	34474873
1358	10114	34484987
1359	8145	34493132
1360	7325	34500457
1361	6322	34506779
1362	10494	34517273
1363	8606	34525879
1364	6750	34532629
1365	4883	34537512
1366	9081	34546593
1367	7097	34553690
1368	7371	34561061
1369	8137	34569198
1370	10786	34579984
1371	17525	34597509
1372	15488	34612997
1373	13698	34626695
1374	11811	34638506
1375	9998	34648504
1376	11554	34660058
1377	13345	34673403
1378	11557	34684960
1379	9530	34694490
1380	11010	34705500
1381	15522	34721022
1382	13694	34734716
1383	17571	34752287
1384	15751	34768038
1385	13889	34781927
1386	12030	34793957
1387	10190	34804147
1388	15271	34819418
1389	13519	34832937
1390	13150	34846087
1391	11188	34857275
1392	9352	34866627
1393	10046	34876673
1394	13057	34889730
1395	11261	34900991
1396	12015	34913006
1397	10185	34923191
1398	8354	34931545
1399	9779	34941324
1400	8307	34949631
1401	7303	34956934
1402	7558	34964492
1403	5735	34970227
1404	4817	34975044
1405	2941	34977985
1406	2964	34980949
1407	2994	34983943
1408	3910	34987853
1409	3786	34991639
1410	3063	34994702
1411	3313	34998015
1412	4856	35002871
1413	3174	35006045
1414	3605	35009650
1415	3278	35012928
1416	3136	35016064
1417	2909	35018973
1418	3913	35022886
1419	3230	35026116
1420	4722	35030838
1421	3525	35034363
1422	3231	35037594
1423	3311	35040905
1424	3446	35044351
1425	3261	35047612
1426	3362	35050974
1427	3208	35054182
1428	3041	35057223
1429	3711	35060934
1430	3519	35064453
1431	3624	35068077
1432	2703	35070780
1433	2956	35073736
1434	3191	35076927
1435	2993	35079920
1436	3602	35083522
1437	3112	35086634
1438	3449	35090083
1439	2932	35093015
1440	3359	35096374
1441	3543	35099917
1442	3239	35103156
1443	3810	35106966
1444	5096	35112062
1445	4891	35116953
1446	6932	35123885
1447	7813	35131698
1448	11480	35143178
1449	10140	35153318
1450	8226	35161544
1451	11252	35172796
1452	9439	35182235
1453	7613	35189848
1454	5777	35195625
1455	12961	35208586
1456	11162	35219748
1457	9330	35229078
1458	11146	35240224
1459	10702	35250926
